游戏应用ID,名称,发布日期,价格,最高同时在线人数,好评数,差评数,推荐数,支持Windows,支持Mac,支持Linux,游戏类别,玩法类型,游戏标签,评论总数,好评率,适用年龄,支持语言,媒体评价,开发商,发行商,展示图片链接,官方网站,支持邮箱,宣传视频链接
1558830,RIPOUT,2024/5/28,24.99,2,644,401,622,1,0,0,单人游戏，多人，合作，在线合作，Steam 成就，部分控制器支持，家庭共享,行动,在线合作，第一人称射击，恐怖，第一人称，射击，玩家对战环境，生存，科幻，动作，氛围，科学，外星人，太空，黑暗，探索，破坏，生存恐怖，射击英雄，角色自定义，战斗,1045,61.63%,0,['英语'， '法语'， '意大利语'， '德语'， '西班牙语-西班牙'， '日语'， '葡萄牙语-巴西'， '俄语'， '简体中文'],“凭借恐怖的环境、出色的美学、深度可重玩的关卡和活生生的枪支，RIPOUT是你和你的伙伴们肯定会为之深深结合的东西...” 8/10 - TryHardGuides “毁灭战士永恒在残酷的新合作射击游戏中遇见左4死者” PC GamesN “肉质生物力学科幻恐怖第一人称射击游戏，你的枪还活着，你派它去杀死怪物” Alpha Beta玩家,宠物项目游戏,3D Realms （3D 领域）,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1558830/header.jpg?t=1721408028,https://ripoutgame.com/game-info/,support@ripoutgame.com,"http://video.akamai.steamstatic.com/store_trailers/257026319/movie_max.mp4?t=1716915536,http://video.akamai.steamstatic.com/store_trailers/257012679/movie_max.mp4?t=1712325290,http://video.akamai.steamstatic.com/store_trailers/257003025/movie_max.mp4?t=1712325296,http://video.akamai.steamstatic.com/store_trailers/256996503/movie_max.mp4?t=1706198435,http://video.akamai.steamstatic.com/store_trailers/256989692/movie_max.mp4?t=1702911547,http://video.akamai.steamstatic.com/store_trailers/256977946/movie_max.mp4?t=1698165631,http://video.akamai.steamstatic.com/store_trailers/256951887/movie_max.mp4?t=1686322969,http://video.akamai.steamstatic.com/store_trailers/256873477/movie_max.mp4?t=1683125826"
573320,Underhero,2018/9/19,14.99,2,954,135,643,1,1,1,单人游戏，Steam 成就，部分控制器支持，Steam 云，家庭共享,冒险，独立，角色扮演,角色扮演，平台游戏，故事丰富，单人，像素图形，回合制战斗，反派主角，2D，线性，日系角色扮演，有趣，多彩，可爱，独立，冒险，2D 平台，好评原声音轨，解谜，喜剧，横向滚屏,1089,87.60%,0,['英语'],“Underhero 是一款非常好的游戏！我建议人们去看看。詹姆斯·斯蒂芬妮·斯特林 “生活在邪恶等级制度的底层是艰难的。”石头布霰弹枪,纸堡游戏,纸堡游戏,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/573320/header.jpg?t=1635272576,http://underherogame.com/,askpapercastlegamesltd@gmail.com,"http://video.akamai.steamstatic.com/store_trailers/256685112/movie_max.mp4?t=1495654569,http://video.akamai.steamstatic.com/store_trailers/256729955/movie_max.mp4?t=1537585694,http://video.akamai.steamstatic.com/store_trailers/256726533/movie_max.mp4?t=1536688678"
282590,星际统治者2,2015/3/27,19.99,2,583,130,653,1,0,1,单人游戏，多人，合作，跨平台多人，Steam 成就，Steam 集换式卡牌，Steam 创意工坊，Steam 云，家庭共享,独立，策略,策略，太空，4X，科幻，即时战略，独立，多人,713,81.77%,0,['英语'],“Star Ruler 2 巧妙地平衡了游戏的复杂性与直观、易于上手的系统。”“推荐” – eXplorminate,Blind Mind Studios，冰川,盲心工作室,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/282590/header.jpg?t=1462039153,http://starruler2.com,support@blind-mind.com,http://video.akamai.steamstatic.com/store_trailers/2037750/movie_max.mp4?t=1447370641
681730,无处先知,2019/7/19,24.99,2,789,304,676,1,1,1,单人游戏，Steam 成就，完全控制器支持，Steam 集换式卡牌，Steam 云，Steam 排行榜，家庭共享,独立，角色扮演，策略,类 Rogue，牌组构建，卡牌游戏，回合制，后末日，卡牌战斗，回合制策略，战术角色扮演，桌面游戏，集换式卡牌游戏，棋盘游戏，角色扮演，策略角色扮演，策略，赛博朋克，2D，回合制战术，程序生成，回合制战斗，轻度 Rogue,1093,72.19%,0,['英语'， '德语'， '简体中文'， '法语'， '西班牙语 - 西班牙'],“它让我成为了数字纸牌游戏的转换者” Rock Paper Shotgun “丢失你的卡很重要” Kotaku “这是一个充满风味的多彩未来” PC 游戏玩家,鲨鱼炸弹工作室,不再有机器人,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/681730/header.jpg?t=1666953464,http://www.nowhereprophet.com,support@nowhereprophet.com,http://video.akamai.steamstatic.com/store_trailers/256756637/movie_max.mp4?t=1563528836
483420,Adam Wolfe,2016/10/7,5.99,2,990,89,783,1,1,0,单人游戏，Steam 成就，Steam 集换式卡牌，Steam 云，家庭共享,冒险，休闲,冒险，休闲，隐藏物品，解谜，悬疑，超自然，指向&点击，恐怖，侦探，恶魔，氛围，单人,1079,91.75%,0,['英语'， '法语'， '德语'， '俄语'， '简体中文'， '荷兰语'],“在益智游戏中，我最不希望做的就是掏出手枪，与燃烧的元素进行枪战。像这样的时刻就是 Adam Wolfe 的闪光点——为了吸引玩家并使游戏脱颖而出，Adam Wolfe 走出了这一类型。加载游戏“Mad Head Games 创造了一个互动、充满悬念、神秘的系列，肯定会吸引玩家。”GameSkinny “Adam Wolfe 的第一集 The Ancient Flame 在融入恐怖类型方面做得非常出色，它有恰到好处的微妙悬念、令人毛骨悚然的故事和巧妙的谜题来完善整个体验。”游戏喷泉,疯狂头游戏,疯狂头游戏,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/483420/header.jpg?t=1669725827,http://www.madheadgames.com/,contact@madheadgames.com,http://video.akamai.steamstatic.com/store_trailers/256664704/movie_max.mp4?t=1475234982
46480,静物,2011/6/1,7.99,2,796,169,783,1,0,0,单人游戏，家庭共享,奇遇,冒险，点击式，悬疑，女性主角，侦探，犯罪，解谜，单人，黑色，恐怖，密室逃脱，调查，惊悚，故事丰富，氛围，裸露，经典,965,82.49%,17,['英语'， '法语'， '德语'， '西班牙语 - 西班牙'],“适合任何热爱悬疑并有调查头脑的人” 100% – JustAdventure “挑战、角色和故事的巧妙融合” 90% – AdventureGamers “你从头到尾都上瘾了吗” 86% – GamersHell,微曲面,微曲面,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/46480/header.jpg?t=1616086736,,support@microids.com,
329830,月之裂痕,2014/10/28,0.99,2,797,258,885,1,0,0,单人游戏，Steam 集换式卡牌，家庭共享,奇遇,步行模拟器，心理恐怖，冒险，第一人称，探索，独立，故事丰富，恐怖，短篇，氛围，单人，精彩原声带，解谜，黑暗，后末日，调查，指向与点击，3D，极简主义，风格化,1055,75.55%,0,['英语'],“这是一个经典的故事，以出色的张力重述，就像约翰·卡彭特 （John Carpenter） 的《怪形》（The Thing） 和 Telltale 的《行尸走肉》（The Walking Dead） 系列一样。”Kill Screen Daily “......这款游戏直接冲上了我的“2014 年最喜欢的游戏”列表的榜首......月亮银子实在是太好了，不容错过。像素或死亡,大卫·西曼斯基,大卫·西曼斯基,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/329830/header.jpg?t=1721310612,,duskdeveloper@gmail.com,http://video.akamai.steamstatic.com/store_trailers/2035194/movie_max.mp4?t=1447364481
1131240,伊迪拉地牢,2022/6/16,14.99,2,716,311,952,1,0,0,单人游戏，Steam 成就，完全控制器支持，Steam 云，统计，Steam 排行榜，家庭共享,动作，冒险，独立，角色扮演,角色扮演，动作，冒险，独立，迷宫探索，轻度 Rogue，砍杀，程序生成，单人，动作角色扮演，动作类 Rogue，第三人称，奇幻，中世纪，类魂，3D，类 Rogue，困难,1027,69.72%,0,['英语'， '法语'， '意大利语'， '德语'， '西班牙语 - 西班牙'， '葡萄牙语 - 巴西'],“（Dungeons of Edera）真的完成了冲进地牢并带着生命和大量战利品跑出去的挥剑冒险。有助于将冒险浮出水面的是一些小东西，例如从剑的末端冒出的火焰，或者当你将球杆挥向敌人时，球杆上闪烁的小冰块。西雅图印度群岛博览会“我对 Dungeons of Edera 的品质感到惊喜，它可以超越简单的 roguelike 地牢爬行游戏。凭借其流畅的战斗系统、漂亮的图形和可能性，我们迫不及待地想看看开发者会朝着哪个方向发展。RPG Jeux Video “Dungeons of Edera 是一款令人上瘾、有趣的暗黑破坏神风格的第三人称动作游戏。”4/5 – IGR,Monster Tooth Studios（怪兽牙工作室）,Monster Tooth Studios（怪兽牙工作室）,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1131240/header.jpg?t=1695338243,,contact@monstertoothstudios.com,"http://video.akamai.steamstatic.com/store_trailers/256866795/movie_max.mp4?t=1640572924,http://video.akamai.steamstatic.com/store_trailers/256784144/movie_max.mp4?t=1588471276"
505630,让他们来吧,2017/10/3,7.99,2,1048,182,968,1,1,0,单人游戏，Steam 成就，Steam 集换式卡牌，部分控制器支持，Steam 云，Steam 排行榜，家庭共享,动作，独立,动作，独立，像素图形，塔防，2D，射击，外星人，血腥，暴力，生存，单人，复古，清版射击，科幻，策略，大气，休闲，街机，恐怖，弹幕地狱,1230,85.20%,0,['英语'， '法语'， '意大利语'， '德语'， '西班牙语-西班牙'， '日语'， '韩语'， '波兰语'， '葡萄牙语-巴西'， '俄语'， '简体中文'],“这是那些不起眼的游戏之一，它突然出现，让你大吃一惊，让你紧紧地坐在座位上，直到你完成它;一大块令人振奋的街机游戏动作，不容错过。9 – GameSpew “令人心跳加速的枪战、无尽的挑战模式和有趣的 Twitch 聊天集成将确保粉丝们有足够的理由继续射击” 8.5 – TechRaptor “配乐踢得太重了，以至于把我的电视打翻了” 8.2 – 核心圈,大蜥蜴游戏,对抗邪恶,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/505630/header.jpg?t=1642798670,http://www.let-them.com/,support@vsevil.net,"http://video.akamai.steamstatic.com/store_trailers/256697094/movie_max.mp4?t=1506989770,http://video.akamai.steamstatic.com/store_trailers/256669794/movie_max.mp4?t=1473448574"
235250,超级圣所TD,2013/5/9,4.99,2,1344,201,984,1,1,0,单人游戏，Steam 成就，Steam 集换式卡牌，Steam 云，Steam 排行榜，家庭分享,休闲，独立，策略,塔防，策略，等距视角，单人游戏，复古，休闲，2D，像素图形，困难，外星人，科幻，未来主义，动作，独立，俯视，重玩价值，街机，选择很重要，玩家对战环境，经典,1545,86.99%,0,['英语'],“我可以推荐的最好的购买之一” 9.5/10 – GameZone “比 Sanctum 2 的额外枪支皮肤要好得多” Kotaku “我不敢相信我错过了游戏的这个瑰宝。”9.5/10 – ZTGD,咖啡染色工作室,咖啡染色出版,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/235250/header.jpg?t=1510129510,http://www.super-sanctum-td.com,support@coffeestainstudios.com,http://video.akamai.steamstatic.com/store_trailers/2028603/movie_max.mp4?t=1447357796
323380,魔法圆环,2015/7/9,19.99,2,1337,111,1033,1,1,1,单人游戏，Steam 成就，Steam 集换式卡牌，部分控制器支持，Steam 云，家庭共享,动作，冒险，独立，模拟，策略,冒险，解谜，独立，故事丰富，模拟，第一人称，动作，讽刺，策略，喜剧，单人，编程，步行模拟，探索,1448,92.33%,0,['英语'， '法语'， '意大利语'， '德语'， '西班牙语 - 西班牙'， '俄语'],“如果你热爱游戏，或者只是喜欢取笑游戏的制作方式，你绝对不能错过这个瑰宝。The Magic Circle 是您玩过的最好的“破损”游戏 - 也是对该行业的丰富讽刺。炒作是真实的。玩这个游戏。4.5/5 – 逃避现实者 “自从《传送门 2》以来，还没有一款游戏如此专业地带您踏上从纯粹的迷惑到敏锐、明亮、幸福的清晰感情之旅。”Gamespot “我很惊讶。我一直傻眼 [...]很少有游戏能对我造成这种影响——所以我强烈建议你买来玩这款游戏。Skyzm（Let's Player 114k 潜艇）,问题,问题,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/323380/header.jpg?t=1572638858,http://www.magiccirclegame.com/,ask@questiongames.com,"http://video.akamai.steamstatic.com/store_trailers/256670111/movie_max.mp4?t=1473013051,http://video.akamai.steamstatic.com/store_trailers/2038305/movie_max.mp4?t=1447372302"
550840,鲜活身体,2021/7/22,3.49,2,980,325,1145,1,1,0,单人游戏，Steam 成就，完全控制器支持，Steam 集换式卡牌，Steam 云，家庭共享,动作，冒险，独立，角色扮演,动作类 Rogue，独立，动作，冒险，角色扮演，血腥，类 Rogue，裸露，色情内容，2D，暴力，黑暗奇幻，洛夫克拉夫特式，后末日，地牢爬行，困难，超现实，黑暗，抢先体验，好评原声音轨,1305,75.10%,0,['English'， '简体中文'],“这次的更新出现了一只带冰的螃蟹，我们需要用侧步把他藏起来，然后打他的背！” 小熊flippy “好Roguelike游戏！好多随机元素，玩得开心！” 裤衩解说,LOVIGAME,LOVIGAME,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/550840/header.jpg?t=1678833959,http://freshbody.lovigame.com,freshbody@qq.com,"http://video.akamai.steamstatic.com/store_trailers/256687701/movie_max.mp4?t=1497662287,http://video.akamai.steamstatic.com/store_trailers/256683264/movie_max.mp4?t=1492178617,http://video.akamai.steamstatic.com/store_trailers/256683265/movie_max.mp4?t=1492178625,http://video.akamai.steamstatic.com/store_trailers/256678264/movie_max.mp4?t=1484897768,http://video.akamai.steamstatic.com/store_trailers/256673464/movie_max.mp4?t=1478139685,http://video.akamai.steamstatic.com/store_trailers/256674735/movie_max.mp4?t=1479784774"
2500,暗影边界,2006/5/8,1.04,2,1251,285,1171,1,1,0,单人游戏，多人，共享/分屏，Steam 集换式卡牌，一起远程游玩，家庭共享,行动,俯视射击，科幻，外星人，动作，射击，单人，恐怖，俯视，等角视角，冒险，双摇杆射击，血腥，独立，清版射击，黑暗，玩家对战环境，战斗，本地合作，合作，多人,1536,81.45%,17,['英语'],“在过去的二十年里，有很多游戏都实现了出色的跑动射击游戏。我想到了老派的标题 Alien Syndrome，Crusader： No Remorse 也是如此。如果您正在寻找这两款游戏中的任何一款的更新版本，那么 Shadowgrounds 绝对不会出错。“Shadowgrounds 借鉴了 Smash TV 的一页，提供了爆炸性混乱的俯视图。对于小型开发商来说，Shadowgrounds 是一项雄心勃勃的工作，也是令人钦佩的成就。,冻结字节,冻结字节,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2500/header.jpg?t=1725011450,http://www.shadowgroundsgame.com/,,http://video.akamai.steamstatic.com/store_trailers/908/movie_max.mp4?t=1447350850
298520,Orbital Gear,2014/8/7,0,2,1479,301,1205,1,1,1,单人游戏，多人，共享/分屏，跨平台多人模式，Steam 成就，完全控制器支持，Steam 集换式卡牌，统计，Steam 排行榜，远程同乐,动作，独立，模拟，免费开玩,动作，独立，机甲，多人，模拟，射击，竞技场射击，科幻，免费开玩，横向滚屏，快节奏，太空，4 人本地，2D，玩家对战，好评原声音轨，平台游戏，单人，机器人，本地多人,1780,83.09%,0,['英语'， '法语'， '德语'， '西班牙语 - 西班牙'， '葡萄牙语 - 葡萄牙'， '葡萄牙语 - 巴西'， '俄语'],“当 Orbital Gear 游戏开始时，它真的开始了，很少有东西能真正与游戏提供的令人眼花缭乱的乐趣和令人坐立不安的刺激相媲美。”战略线人 “......如果您正在寻找一款真正让您热血沸腾且具有独特风格和游戏玩法的游戏，那么 Orbital Gear 适合您。Elder-Geek “Orbital Gear 有一个坚实的基础。基于动量的空中杂技是流畅的，掌握它们是有益的。武器多种多样，它们与游戏世界的互动方式很有趣。NZGamer,夜间节点,夜间节点,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/298520/header.jpg?t=1703197366,http://orbitalgear.com,support@orbitalgear.com,http://video.akamai.steamstatic.com/store_trailers/2033806/movie_max.mp4?t=1447363047
